,고객번호,14년 1분기,14년 2분기,14년 3분기,14년 4분기,15년 1분기,15년 2분기,15년 3분기,15년 4분기
17809,17810,2144311.0,2213428.0,3306975.0,3003371.0,2324763.0,1604870.0,3575653.0,2839247.0
17810,17811,2017464.0,2175683.0,1954835.0,2175776.0,2040646.0,1279396.0,1501624.0,1812859.0
17811,17812,1139417.0,1592254.0,2099644.0,1933245.0,1532036.0,1397299.0,1696189.0,1457134.0
17812,17813,1741429.0,1479398.0,1796762.0,2426800.0,2014758.0,2150509.0,2174189.0,2153099.0
17813,17814,1017858.0,862346.0,1335138.0,1179201.0,872502.0,1094725.0,1248113.0,1207906.0
17814,17815,3099239.0,1617712.0,2403871.0,2559139.0,2391615.0,2499386.0,1649294.0,648099.0
17815,17816,580617.0,820870.0,1147866.0,1341157.0,1392106.0,1107802.0,1684985.0,1318419.0
17816,17817,1527717.0,1717511.0,1890349.0,1858211.0,2403295.0,1826262.0,1774894.0,1241996.0
17817,17818,1526726.0,2019331.0,1548834.0,1477039.0,981661.0,1301618.0,4919889.0,1885997.0
17818,17819,3528437.0,1416984.0,2542670.0,1896504.0,2533135.0,2414396.0,1827990.0,2185834.0
17819,17820,1144015.0,1184277.0,1370460.0,1349192.0,1938330.0,2089779.0,1283893.0,1253278.0
17820,17821,801567.0,2367372.0,2391446.0,2493575.0,2701030.0,3328960.0,2987493.0,2480560.0
17821,17822,1054391.0,1145410.0,920083.0,975172.0,983576.0,1476244.0,1395521.0,1421769.0
17822,17823,1540622.0,1225579.0,1631638.0,1141531.0,1086710.0,5459620.0,1660405.0,1025988.0
17823,17824,900900.0,922180.0,522760.0,744040.0,1339700.0,784780.0,645604.0,904290.0
17824,17825,458660.0,495525.0,632989.0,421447.0,269806.0,292142.0,798317.0,1104274.0
17825,17826,2734768.0,2524107.0,1783069.0,1725274.0,2480480.0,2351210.0,2483151.0,1762382.0
17826,17827,1755968.0,1654047.0,1414803.0,1523029.0,1384909.0,924588.0,1031423.0,1320890.0
17827,17828,823759.0,861567.0,1117839.0,946665.0,1099924.0,1434706.0,1265954.0,819750.0
17828,17829,1673166.0,1668501.0,1530341.0,1579038.0,2574147.0,2467190.0,1802250.0,1565024.0
17829,17830,2214901.0,6056062.0,1036380.0,1457710.0,2805778.0,5453554.0,6013416.0,2547428.0
17830,17831,1161075.0,983290.0,1304932.0,1426210.0,2109282.0,1598352.0,1125351.0,1820511.0
17831,17832,9434780.0,6941940.0,2338620.0,1916800.0,1808010.0,10186930.0,4011830.0,2700500.0
17832,17833,1329847.0,899221.0,1012161.0,904763.0,946753.0,935592.0,1462984.0,1204503.0
17833,17834,3605516.0,1220992.0,1888470.0,2334515.0,1262876.0,1027725.0,1192556.0,2202485.0
17834,17835,1052856.0,1590295.0,2180588.0,3702218.0,3093474.0,3773833.0,5319498.0,3029675.0
17835,17836,1370698.0,1096786.0,1084050.0,1436739.0,1877323.0,1340824.0,4328126.0,1988215.0
17836,17837,1229042.0,1091949.0,1403557.0,1899680.0,1402388.0,938948.0,1076560.0,1337964.0
17837,17838,1315495.0,898808.0,1806248.0,1666210.0,1584290.0,1006059.0,1408187.0,1784543.0
17838,17839,1400306.0,815018.0,1525146.0,964910.0,1399418.0,1580219.0,1022301.0,786693.0
17839,17840,1663821.0,1011135.0,1145148.0,1176480.0,1587348.0,747204.0,1232540.0,2066800.0
17840,17841,815000.0,41970.0,152000.0,,291000.0,207000.0,147032.0,536460.0
17841,17842,1471293.0,1889151.0,1855348.0,2009672.0,1939995.0,1649010.0,1314425.0,412560.0
17842,17843,2819195.0,3742095.0,3692274.0,2763343.0,3164124.0,4052401.0,4102356.0,2942675.0
17843,17844,2040730.0,806530.0,1321000.0,971930.0,791389.0,1754782.0,1453010.0,947210.0
17844,17845,332026.0,647322.0,710449.0,1272932.0,1447614.0,1936323.0,1778427.0,1207665.0
17845,17846,596005.0,1143194.0,981121.0,854628.0,1242872.0,1469059.0,846763.0,1186257.0
17846,17847,1072040.0,1049462.0,1188878.0,1250328.0,1292979.0,484512.0,1114105.0,936439.0
17847,17848,1462487.0,2105865.0,3060201.0,2410918.0,2178757.0,2307672.0,1838311.0,1250229.0
17848,17849,1291400.0,916820.0,1659740.0,1619020.0,3893500.0,1669490.0,1777650.0,2534530.0
17849,17850,1181488.0,1042539.0,1042557.0,1063756.0,1026437.0,1220134.0,1186616.0,980626.0
17850,17851,2135432.0,3135054.0,4402240.0,2540524.0,3010529.0,2609169.0,2794967.0,2729816.0
17851,17852,1166858.0,1731616.0,1731845.0,1094063.0,1511841.0,2203065.0,1494506.0,2421383.0
17852,17853,1029680.0,1877860.0,3961505.0,2407220.0,1436670.0,13279970.0,3087660.0,2801100.0
17853,17854,657267.0,727321.0,743647.0,1396230.0,820658.0,1403382.0,938681.0,1341785.0
17854,17855,1459079.0,1414904.0,1236497.0,1991702.0,2523233.0,1989704.0,1779876.0,1534815.0
17855,17856,625500.0,217730.0,354276.0,240300.0,255165.0,673241.0,1155398.0,420109.0
17856,17857,1863133.0,2254244.0,1878671.0,2013612.0,1947057.0,1956860.0,1573953.0,1624435.0
17857,17858,8685928.0,7397656.0,7050106.0,5876159.0,9923279.0,3371830.0,7961112.0,3356295.0
17858,17859,760862.0,1440225.0,2063575.0,1657645.0,1351531.0,1454444.0,1854826.0,1253667.0
17859,17860,902446.0,1038836.0,1026861.0,1065098.0,1155189.0,1119583.0,1604181.0,1690894.0
17860,17861,1470760.0,1163503.0,1054877.0,1407963.0,1344733.0,976535.0,1179121.0,1182582.0
17861,17862,1864902.0,1334958.0,1843637.0,2969313.0,2239255.0,1997382.0,1973776.0,2021411.0
17862,17863,2560852.0,3131490.0,2616003.0,3036320.0,2284410.0,4805014.0,2223699.0,5084526.0
17863,17864,2159736.0,1731871.0,1935189.0,1723637.0,2322132.0,1882217.0,1565398.0,1236129.0
17864,17865,985870.0,1946016.0,2105119.0,2503424.0,1928473.0,1523389.0,1506695.0,2135882.0
17865,17866,1924017.0,1504177.0,1663454.0,2099086.0,1916642.0,2066017.0,2446815.0,2718434.0
17866,17867,2399307.0,1378388.0,1331357.0,1924429.0,809727.0,2867629.0,1446528.0,1319728.0
17867,17868,2327553.0,1233305.0,2265902.0,2030195.0,1702217.0,2083444.0,560385.0,254580.0
17868,17869,946771.0,973380.0,2965353.0,3580115.0,3171966.0,4901001.0,4478097.0,4616883.0
17869,17870,2059170.0,3644670.0,2822350.0,3534170.0,1681720.0,2821800.0,3196390.0,3059680.0
17870,17871,982240.0,1517360.0,1898530.0,731260.0,853250.0,1123330.0,990610.0,2127740.0
17871,17872,337880.0,1004100.0,825790.0,2042270.0,877471.0,786540.0,637270.0,731336.0
17872,17873,738647.0,713253.0,1494689.0,1242514.0,909304.0,1107655.0,1411859.0,1090956.0
17873,17874,1174868.0,1045515.0,1471130.0,1810511.0,1902843.0,1722855.0,1606895.0,1248481.0
17874,17875,1316706.0,628040.0,738450.0,776100.0,1760240.0,567420.0,1162873.0,2022281.0
17875,17876,4553460.0,4468180.0,3253380.0,1728230.0,1291790.0,1616180.0,1350840.0,1992150.0
17876,17877,1186503.0,1473001.0,2884502.0,1658960.0,13543920.0,14247101.0,8042470.0,9587660.0
17877,17878,1814772.0,1612795.0,2546542.0,2630591.0,2564499.0,2290282.0,2311974.0,2410638.0
17878,17879,1577412.0,557405.0,1037506.0,747594.0,511935.0,715322.0,990966.0,835854.0
17879,17880,1596928.0,1667793.0,2068989.0,1925672.0,1894251.0,1312588.0,1356453.0,2083951.0
17880,17881,1358616.0,1646815.0,1908339.0,1365574.0,1497674.0,1227938.0,995184.0,1687699.0
17881,17882,2028240.0,1805284.0,2109686.0,1746661.0,2320977.0,1815570.0,1875156.0,1563052.0
17882,17883,1221118.0,1248107.0,1458287.0,2126726.0,1614488.0,1420477.0,2038683.0,1799913.0
17883,17884,14573260.0,4590069.0,307270.0,208760.0,20000.0,602130.0,170380.0,93960.0
17884,17885,1047886.0,792700.0,1119190.0,1482889.0,1287698.0,801789.0,971220.0,971752.0
17885,17886,2015725.0,661063.0,1136249.0,1594078.0,2146933.0,2557181.0,2087584.0,2484676.0
17886,17887,4469399.0,4801192.0,3845793.0,5541829.0,3015875.0,3250344.0,3855298.0,4631524.0
17887,17888,737738.0,501564.0,726154.0,784935.0,784310.0,410133.0,524681.0,682446.0
17888,17889,926376.0,845734.0,990508.0,814277.0,967698.0,948863.0,556623.0,763087.0
17889,17890,952929.0,1446708.0,1258441.0,1325762.0,1359973.0,1604117.0,2199561.0,878701.0
17890,17891,1694285.0,1467736.0,1695267.0,1128886.0,1369724.0,937262.0,1977289.0,1880280.0
17891,17892,83522.0,64900.0,6500.0,,1235980.0,120250.0,90000.0,
17892,17893,256950.0,167250.0,400680.0,936480.0,790450.0,69470.0,211008.0,39460.0
17893,17894,2534925.0,1782075.0,1726927.0,1311744.0,1132319.0,4918548.0,5136686.0,3368987.0
17894,17895,2002187.0,2314633.0,2128181.0,2579004.0,1656889.0,1038946.0,2840799.0,2086265.0
17895,17896,5630781.0,2987400.0,3887190.0,5773900.0,2673440.0,4984470.0,2637770.0,3025810.0
17896,17897,7620618.0,2638714.0,2511660.0,4439451.0,2568473.0,2249733.0,3381371.0,3371876.0
17897,17898,1701306.0,2464220.0,1670534.0,1683290.0,1845179.0,1265530.0,1085624.0,1305285.0
17898,17899,1340800.0,1362096.0,1482084.0,1333582.0,1907996.0,1466603.0,1108446.0,1765404.0
17899,17900,1197787.0,1914447.0,1547027.0,934358.0,1571645.0,2616051.0,1844306.0,3917441.0
17900,17901,1364818.0,2531224.0,3147055.0,2672999.0,218940.0,118364.0,1768002.0,1644934.0
17901,17902,1228245.0,999176.0,1305934.0,1486810.0,897141.0,1172406.0,1558570.0,1972211.0
17902,17903,1205934.0,1107972.0,1529911.0,2122242.0,946072.0,2175015.0,4468215.0,2004414.0
17903,17904,5262100.0,5417660.0,5565750.0,4982270.0,7737200.0,4049850.0,6689160.0,6645930.0
17904,17905,2121370.0,1343871.0,1069740.0,1558082.0,1814670.0,1528076.0,1866157.0,1510372.0
17905,17906,1154942.0,864031.0,1111816.0,1813835.0,1421147.0,1125014.0,1208678.0,1414009.0
17906,17907,711438.0,406430.0,427440.0,417709.0,562916.0,713949.0,992106.0,807534.0
17907,17908,969224.0,998520.0,1588213.0,1385210.0,1429870.0,1530752.0,1566552.0,1573959.0
17908,17909,565080.0,910920.0,658591.0,841935.0,1148306.0,1043670.0,1346477.0,586356.0
17909,17910,1355706.0,3240519.0,1369661.0,2677050.0,2088521.0,2154962.0,1900672.0,1612290.0
17910,17911,6393987.0,12584963.0,3256301.0,3547470.0,6480747.0,1308752.0,2094750.0,3801530.0
17911,17912,821280.0,1475876.0,1233590.0,1569612.0,1289402.0,858400.0,928550.0,796920.0
17912,17913,2346340.0,2143147.0,2005479.0,3176673.0,1375936.0,1773239.0,2846002.0,2197315.0
17913,17914,1308420.0,2054514.0,1582816.0,2013297.0,1361796.0,3643509.0,1368989.0,1400545.0
17914,17915,2756862.0,2139309.0,4003160.0,6387050.0,3823450.0,2992050.0,3950217.0,6345270.0
17915,17916,3385980.0,1511228.0,1375677.0,2678828.0,3448510.0,4186665.0,1510591.0,1193995.0
17916,17917,774505.0,1232840.0,897052.0,1503135.0,1181358.0,748699.0,1048151.0,737660.0
17917,17918,2053348.0,1833568.0,1412332.0,1309506.0,1863262.0,1545095.0,1818903.0,2130097.0
17918,17919,640516.0,509500.0,915376.0,1745473.0,1510903.0,1343614.0,1143335.0,2086656.0
17919,17920,1607214.0,2583092.0,2760117.0,3006462.0,2244479.0,1872234.0,2563624.0,2058853.0
17920,17921,2935380.0,2671810.0,6748210.0,4923580.0,10012860.0,8895410.0,8980820.0,3948470.0
17921,17922,2994868.0,1499452.0,857058.0,1196922.0,513210.0,1954604.0,1175330.0,3327080.0
17922,17923,2081745.0,2010521.0,2471169.0,2832809.0,2837929.0,2932448.0,2642150.0,2739315.0
17923,17924,7249443.0,9879514.0,4624079.0,10536911.0,5672292.0,10254734.0,5781323.0,15440269.0
17924,17925,1210984.0,2011504.0,1886583.0,1335009.0,2306887.0,2266186.0,1316165.0,2439464.0
17925,17926,1009590.0,1011612.0,1371010.0,898443.0,913997.0,1466995.0,1242747.0,1102564.0
17926,17927,1748892.0,2114916.0,1462060.0,2141779.0,2819803.0,2805787.0,5221403.0,3757270.0
17927,17928,1474411.0,1864331.0,5523804.0,2139707.0,1535425.0,2465165.0,1180395.0,516396.0
17928,17929,1178784.0,1464442.0,1194813.0,1220037.0,933661.0,1420575.0,1044594.0,793314.0
17929,17930,8937936.0,6237036.0,4332837.0,4202008.0,3375565.0,5041713.0,4398392.0,4288934.0
17930,17931,2686337.0,1327756.0,1646733.0,1702889.0,2134873.0,1616158.0,1930068.0,1515878.0
17931,17932,4242370.0,4458651.0,4157490.0,8741759.0,8130209.0,11113840.0,11956016.0,16530607.0
17932,17933,3609669.0,3277915.0,3195589.0,4846404.0,3400706.0,3212353.0,3516545.0,3163123.0
17933,17934,370580.0,1386503.0,1264340.0,2197910.0,1632740.0,2088950.0,1201620.0,1704890.0
17934,17935,3004044.0,1748989.0,1952706.0,1915513.0,2395484.0,402113.0,2259001.0,7624204.0
17935,17936,4578286.0,2349479.0,4286653.0,2978211.0,4780496.0,2644209.0,598508.0,580071.0
17936,17937,469548.0,306690.0,268140.0,321355.0,460809.0,314670.0,392197.0,339999.0
17937,17938,5373212.0,7152314.0,10040600.0,6038330.0,12641100.0,14249520.0,7980930.0,20176740.0
17938,17939,2527159.0,2500993.0,2177470.0,2966052.0,2250339.0,2160427.0,1140985.0,1445036.0
17939,17940,3197742.0,6571894.0,3500385.0,5381930.0,9715260.0,4203383.0,6958542.0,3326575.0
17940,17941,1042044.0,704069.0,734724.0,778409.0,1496603.0,1006283.0,833484.0,784278.0
17941,17942,1617533.0,1623928.0,2429342.0,2114661.0,1802647.0,1786378.0,1985885.0,2305583.0
17942,17943,1010355.0,1258924.0,955057.0,761909.0,876125.0,315010.0,185800.0,101430.0
17943,17944,1894934.0,1541078.0,2199306.0,1744406.0,1040702.0,1804765.0,1238418.0,804184.0
17944,17945,1451465.0,1481722.0,1759143.0,1834766.0,1753207.0,1844623.0,1569056.0,1726803.0
17945,17946,13242657.0,4235880.0,6652450.0,3609610.0,17549380.0,9202100.0,8602810.0,4188192.0
17946,17947,212050.0,,272800.0,292600.0,276000.0,,,
17947,17948,1132082.0,1089686.0,815971.0,905224.0,1090599.0,385210.0,874871.0,950396.0
17948,17949,10255305.0,3740951.0,3651123.0,1651107.0,1801625.0,4790230.0,2168456.0,4464174.0
17949,17950,644080.0,997084.0,836668.0,1402473.0,1281536.0,1902130.0,1458683.0,1352700.0
17950,17951,,,,,,,924160.0,2200510.0
17951,17952,747199.0,666356.0,864445.0,913461.0,564084.0,885666.0,522447.0,670873.0
17952,17953,1083855.0,996761.0,1024506.0,1176979.0,1100126.0,1523782.0,1700211.0,1263076.0
17953,17954,1748060.0,3242640.0,2760770.0,3422000.0,2343310.0,2622230.0,2076330.0,2758800.0
17954,17955,2415220.0,893631.0,808879.0,858688.0,914559.0,1085455.0,798756.0,452998.0
17955,17956,2186094.0,2192667.0,2217981.0,3036919.0,5929508.0,2171103.0,1809295.0,2322282.0
17956,17957,1602167.0,1559008.0,1925798.0,1201660.0,1592716.0,1311487.0,1792006.0,1443872.0
17957,17958,180650.0,354690.0,671520.0,748712.0,963160.0,978458.0,553639.0,573093.0
17958,17959,41770.0,20600.0,59190.0,26630.0,844040.0,1062150.0,436378.0,857626.0
17959,17960,1226770.0,617820.0,996248.0,665041.0,477504.0,739945.0,423153.0,477939.0
17960,17961,1265113.0,1173134.0,1436133.0,1640574.0,1513027.0,1451302.0,1516591.0,2029188.0
17961,17962,2634766.0,2124442.0,1869477.0,2031413.0,2165270.0,1585805.0,1818609.0,1873268.0
17962,17963,1568927.0,1286294.0,851737.0,620891.0,1976303.0,1169397.0,1876478.0,2184887.0
17963,17964,3533320.0,5206160.0,1447090.0,5602640.0,2066900.0,4035520.0,3867210.0,1502730.0
17964,17965,,183580.0,29630.0,,31790.0,,,5000.0
17965,17966,949644.0,881596.0,1433321.0,867182.0,808094.0,1523069.0,729183.0,665426.0
17966,17967,1216740.0,1689187.0,1441259.0,2023400.0,1582557.0,1457520.0,906260.0,64620.0
17967,17968,631540.0,362580.0,688460.0,343320.0,541790.0,934389.0,1362069.0,843613.0
17968,17969,1959871.0,1745796.0,1902282.0,2705377.0,1299179.0,1918877.0,2352163.0,2666621.0
17969,17970,1180390.0,997730.0,978640.0,1112478.0,1010169.0,841670.0,1063050.0,1464292.0
17970,17971,445235.0,924651.0,1366420.0,1851890.0,2021765.0,4247080.0,3916487.0,5630289.0
17971,17972,494020.0,4632470.0,2030830.0,1957980.0,1329890.0,1580150.0,4149720.0,859090.0
17972,17973,675328.0,972900.0,968880.0,1111725.0,843797.0,1256740.0,1741785.0,1106954.0
17973,17974,702200.0,594419.0,2108196.0,261190.0,514410.0,1094579.0,1397172.0,2026985.0
17974,17975,1356798.0,2385710.0,2531440.0,3973020.0,1227770.0,2394240.0,2557050.0,3673030.0
17975,17976,2003310.0,1179304.0,1131089.0,1679804.0,1429046.0,1218527.0,1311972.0,2086930.0
17976,17977,710239.0,716598.0,2571667.0,2537621.0,2749891.0,873938.0,1051862.0,2128928.0
17977,17978,9227350.0,17374710.0,9411830.0,18478340.0,10308650.0,7181760.0,13575700.0,10328260.0
17978,17979,1350809.0,7839755.0,8389119.0,6604783.0,5148233.0,5111774.0,5990182.0,7023050.0
17979,17980,1008051.0,1548888.0,1776349.0,2001239.0,1154111.0,1698514.0,813525.0,1359363.0
17980,17981,846746.0,850503.0,1571651.0,813844.0,1290756.0,1151878.0,848358.0,823384.0
17981,17982,1117552.0,1167802.0,1638114.0,2087481.0,2286641.0,2161472.0,1660178.0,1265098.0
17982,17983,408385.0,354524.0,343080.0,461447.0,631890.0,366760.0,485420.0,441197.0
17983,17984,1770099.0,1866702.0,1545122.0,1783520.0,2231958.0,1573413.0,2000248.0,2152805.0
17984,17985,2439480.0,5019120.0,6590210.0,7472884.0,8549580.0,8371200.0,11724830.0,7442940.0
17985,17986,5446690.0,4952740.0,5677820.0,6772700.0,5170420.0,5314950.0,4420650.0,4025960.0
17986,17987,1024118.0,1295891.0,547438.0,770883.0,703021.0,857285.0,1104294.0,1188321.0
17987,17988,907390.0,12915670.0,5394130.0,2598480.0,7251620.0,7114870.0,9390090.0,2317060.0
17988,17989,1369445.0,1329688.0,877002.0,1687202.0,1160277.0,1296378.0,1551559.0,1325427.0
17989,17990,1254580.0,1480510.0,1094690.0,333050.0,233900.0,379080.0,10900.0,1971400.0
17990,17991,667310.0,598499.0,596100.0,598145.0,600543.0,688945.0,1031044.0,684670.0
17991,17992,,,,31310.0,31570.0,3500.0,702680.0,544450.0
17992,17993,894054.0,827439.0,1212154.0,1091610.0,975573.0,1746046.0,1276019.0,1225371.0
17993,17994,,47700.0,129533.0,55500.0,37780.0,457780.0,412550.0,377300.0
17994,17995,,11000.0,63600.0,186390.0,193500.0,81200.0,23700.0,205990.0
17995,17996,3535150.0,2351160.0,1369680.0,2340620.0,1543400.0,2744440.0,1967110.0,2080310.0
17996,17997,800469.0,660638.0,900775.0,825060.0,891264.0,1003045.0,904445.0,1016871.0
17997,17998,856857.0,1176145.0,1082183.0,793134.0,578220.0,519614.0,659691.0,953313.0
17998,17999,1477215.0,1793769.0,1698777.0,2038512.0,1491322.0,1731682.0,1384847.0,1048722.0
17999,18000,308866.0,641869.0,429720.0,408538.0,387037.0,516739.0,285258.0,231478.0
18000,18001,,,399720.0,524220.0,412090.0,624920.0,1078920.0,403710.0
18001,18002,997330.0,223080.0,279860.0,291190.0,238430.0,239480.0,20400.0,16550.0
18002,18003,1391206.0,798146.0,1452000.0,993735.0,1986661.0,1244123.0,1632594.0,1902915.0
18003,18004,1383932.0,1622949.0,1225004.0,2278064.0,1582538.0,1392140.0,1756448.0,1546356.0
18004,18005,971147.0,927648.0,954383.0,1026086.0,814863.0,1038144.0,1210182.0,61390.0
18005,18006,561994.0,874197.0,948454.0,1568108.0,978907.0,1122966.0,1227527.0,975568.0
18006,18007,4893584.0,1413423.0,1891766.0,1458148.0,2221081.0,2343145.0,2594395.0,1202590.0
18007,18008,742103.0,747511.0,781888.0,598958.0,724553.0,642817.0,652000.0,617796.0
18008,18009,447030.0,427390.0,443330.0,296740.0,160120.0,1079740.0,819740.0,345650.0
18009,18010,703460.0,164560.0,458000.0,539020.0,1054300.0,624930.0,449210.0,339150.0
18010,18011,1379376.0,1830173.0,1568077.0,2036564.0,1605279.0,1505228.0,1684729.0,1281449.0
18011,18012,598490.0,822666.0,574890.0,473496.0,630093.0,611318.0,691205.0,1085971.0
18012,18013,2343026.0,2324127.0,3012993.0,2626328.0,2741168.0,1868374.0,2865437.0,1480185.0
18013,18014,4379904.0,3684021.0,3118526.0,4109160.0,2482582.0,2050023.0,1813182.0,2667181.0
18014,18015,1117058.0,602320.0,1386843.0,1076803.0,736080.0,875720.0,849022.0,4408787.0
18015,18016,4046744.0,2383583.0,2014870.0,5234702.0,2181970.0,3339508.0,1652312.0,1364800.0
18016,18017,312940.0,550326.0,1488615.0,1609161.0,1998117.0,1806556.0,1340005.0,1159274.0
18017,18018,819350.0,1275970.0,498590.0,709870.0,903040.0,707190.0,1068410.0,803670.0
18018,18019,820400.0,410220.0,702270.0,922700.0,1422970.0,1344390.0,1976900.0,2603707.0
18019,18020,1378752.0,1944574.0,2425889.0,2080373.0,2179447.0,1661172.0,2361565.0,2321886.0
18020,18021,1071567.0,1655600.0,1478423.0,1563338.0,1311837.0,1402667.0,1308023.0,1456908.0
18021,18022,894040.0,717290.0,1315310.0,1040310.0,1344900.0,732720.0,1540570.0,801080.0
18022,18023,424280.0,836046.0,1571290.0,1120990.0,491478.0,843060.0,532520.0,717645.0
18023,18024,1180529.0,1749684.0,1518244.0,1381642.0,1632069.0,1280810.0,1785500.0,1493949.0
18024,18025,418510.0,555423.0,533650.0,728180.0,1372290.0,569990.0,855680.0,1123790.0
18025,18026,1281024.0,2030648.0,1039866.0,916815.0,691070.0,1008612.0,1285547.0,1168528.0
18026,18027,1213699.0,1008350.0,1122988.0,1825372.0,1192147.0,1587660.0,1385267.0,1395351.0
18027,18028,1001460.0,773232.0,582701.0,345993.0,1608848.0,1838571.0,2378337.0,1543531.0
18028,18029,2674896.0,1872223.0,2090774.0,2533785.0,2963961.0,1931415.0,3420390.0,1708703.0
18029,18030,1040278.0,728673.0,874674.0,1112746.0,2438335.0,1178030.0,1098412.0,1111072.0
18030,18031,1714839.0,1543137.0,1396861.0,1044844.0,1634073.0,1155953.0,1462486.0,1717220.0
18031,18032,46790.0,99400.0,639833.0,1142407.0,222710.0,852855.0,1864352.0,2193691.0
18032,18033,93050.0,74100.0,74800.0,29300.0,51310.0,46950.0,46980.0,67790.0
18033,18034,3265860.0,2158578.0,2953472.0,3149121.0,3029923.0,3216824.0,1982453.0,2321490.0
18034,18035,1883766.0,1219278.0,1870939.0,1070738.0,1425725.0,1463954.0,1703858.0,1540094.0
18035,18036,1256859.0,1497973.0,1096843.0,1710279.0,1952326.0,1578008.0,1476889.0,1434827.0
18036,18037,2054711.0,1778350.0,1776943.0,1811807.0,1771453.0,2036872.0,1913866.0,2318550.0
18037,18038,,70400.0,120000.0,525800.0,300500.0,373870.0,1114200.0,2699160.0
18038,18039,11819040.0,10038324.0,3378680.0,9695233.0,4868824.0,8296079.0,16000690.0,14250110.0
18039,18040,1536720.0,1167920.0,589480.0,1193310.0,866670.0,1903249.0,1254913.0,1062944.0
18040,18041,4579790.0,3885851.0,2947238.0,2041439.0,1579281.0,970664.0,1715278.0,1328731.0
18041,18042,1413090.0,790060.0,1160440.0,1975634.0,1557061.0,621280.0,284570.0,511660.0
18042,18043,435820.0,731160.0,889706.0,564400.0,513039.0,867220.0,655860.0,577434.0
18043,18044,1578289.0,1438585.0,1977860.0,1213146.0,1448976.0,1141150.0,1257322.0,1105757.0
18044,18045,22863900.0,6335958.0,9616810.0,4495100.0,14997120.0,9881520.0,15654720.0,5879210.0
18045,18046,1946230.0,1990969.0,1363082.0,2248883.0,1941471.0,2423251.0,2922348.0,2325000.0
18046,18047,808090.0,1525590.0,1154740.0,1024990.0,1427740.0,1125350.0,239700.0,519390.0
18047,18048,497154.0,634133.0,644108.0,1153343.0,689513.0,663444.0,598479.0,624304.0
18048,18049,2343731.0,2601757.0,2296570.0,2794988.0,4260896.0,4397136.0,11775808.0,16172616.0
18049,18050,2355155.0,2543339.0,1581466.0,3523310.0,2277216.0,2645479.0,2102430.0,3334067.0
18050,18051,1371715.0,1096601.0,1518283.0,1834345.0,1179042.0,1527148.0,1849427.0,1116292.0
18051,18052,8392450.0,6813450.0,8405750.0,6388530.0,8258050.0,5651500.0,4092200.0,8091150.0
18052,18053,1338675.0,2262514.0,1477323.0,3259946.0,3526062.0,3859846.0,4027240.0,2317260.0
18053,18054,2740977.0,1786060.0,2079220.0,3469822.0,3483104.0,3535816.0,5499380.0,3025732.0
18054,18055,2210930.0,2372020.0,2585160.0,1954380.0,1999670.0,4774550.0,2272620.0,6754920.0
18055,18056,1065211.0,658900.0,851256.0,1705355.0,1182226.0,943952.0,859386.0,909416.0
18056,18057,15900.0,57850.0,358160.0,321620.0,497380.0,301170.0,199900.0,115500.0
18057,18058,1499770.0,1390200.0,1520840.0,1027720.0,1719770.0,1517960.0,2036370.0,1937010.0
18058,18059,11560090.0,16773790.0,28178150.0,15666140.0,7831300.0,31376230.0,6888560.0,3427400.0
18059,18060,2964688.0,3491615.0,2454221.0,2679709.0,2933484.0,2373499.0,1292144.0,1319719.0
18060,18061,483876.0,783927.0,582807.0,827745.0,825968.0,1301745.0,778538.0,513796.0
18061,18062,1181345.0,1324485.0,1006941.0,975059.0,1593181.0,1338245.0,1479472.0,2063280.0
18062,18063,2117978.0,1234760.0,1973561.0,1357908.0,1672464.0,1398963.0,1973210.0,1368839.0
18063,18064,1396806.0,1425041.0,1585171.0,1614072.0,1451186.0,1757605.0,1545896.0,1807940.0
18064,18065,264604.0,525027.0,417780.0,823305.0,137580.0,867976.0,282420.0,192016.0
18065,18066,915232.0,774565.0,1308804.0,1265859.0,1518950.0,1256199.0,1131757.0,943487.0
18066,18067,209040.0,736828.0,707590.0,590230.0,768320.0,1096570.0,1065840.0,883890.0
18067,18068,263180.0,179250.0,116000.0,109000.0,,10000.0,,
18068,18069,1337313.0,939411.0,883915.0,1128024.0,1144034.0,1031451.0,1156410.0,1164743.0
18069,18070,3791819.0,3595383.0,4195757.0,3151853.0,2644684.0,3871332.0,3045285.0,3398896.0
18070,18071,1840645.0,2286684.0,2472119.0,1315676.0,1698377.0,1976668.0,2364480.0,2688218.0
18071,18072,761149.0,1126827.0,1922136.0,1560318.0,1567087.0,2121342.0,2956238.0,2495001.0
18072,18073,968106.0,1302017.0,1479307.0,1674171.0,1557648.0,1183363.0,6361295.0,2052417.0
18073,18074,282424.0,216432.0,11000.0,623780.0,50460.0,147430.0,643970.0,372800.0
18074,18075,4308847.0,3113081.0,2128822.0,2572375.0,3053508.0,1431989.0,3121050.0,1650928.0
18075,18076,1274095.0,1558703.0,988925.0,631996.0,308499.0,717674.0,700897.0,479254.0
18076,18077,3022664.0,2413773.0,1847579.0,1653943.0,1809562.0,1972018.0,2418255.0,1889185.0
18077,18078,1690840.0,1710329.0,1301927.0,1141745.0,1297079.0,2171351.0,1807176.0,2250619.0
18078,18079,4587880.0,3169531.0,2632660.0,3261618.0,2972321.0,3700078.0,2175619.0,5733410.0
18079,18080,1550974.0,1270327.0,1170515.0,1273460.0,1634831.0,844293.0,1560661.0,1510595.0
